
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jun-2026 at 09:40:21.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   33.9750   1.1032460E+06   1.1021033E+06   1.1032460E+06   9.0548505E+05   9.0469201E+05   9.0548505E+05
   33.9875   1.1032418E+06   1.1021325E+06   1.1032418E+06   9.0548003E+05   9.0472337E+05   9.0548003E+05
   34.0000   1.1032375E+06   1.1021616E+06   1.1032375E+06   9.0547497E+05   9.0475478E+05   9.0547497E+05
   34.0125   1.1032332E+06   1.1021909E+06   1.1032332E+06   9.0546987E+05   9.0478625E+05   9.0546987E+05
   34.0250   1.1032289E+06   1.1022201E+06   1.1032289E+06   9.0546474E+05   9.0481777E+05   9.0546474E+05
   34.0375   1.1032245E+06   1.1022495E+06   1.1032245E+06   9.0545957E+05   9.0484934E+05   9.0545957E+05
   34.0500   1.1032201E+06   1.1022789E+06   1.1032201E+06   9.0545437E+05   9.0488096E+05   9.0545437E+05
   34.0625   1.1032156E+06   1.1023083E+06   1.1032156E+06   9.0544913E+05   9.0491263E+05   9.0544913E+05
   34.0750   1.1032111E+06   1.1023378E+06   1.1032111E+06   9.0544385E+05   9.0494436E+05   9.0544385E+05
   34.0875   1.1032066E+06   1.1023673E+06   1.1032066E+06   9.0543853E+05   9.0497614E+05   9.0543853E+05
   34.1000   1.1032020E+06   1.1023969E+06   1.1032020E+06   9.0543317E+05   9.0500797E+05   9.0543317E+05
   34.1125   1.1031973E+06   1.1024265E+06   1.1031973E+06   9.0542777E+05   9.0503985E+05   9.0542777E+05
   34.1250   1.1031926E+06   1.1024562E+06   1.1031926E+06   9.0542232E+05   9.0507179E+05   9.0542232E+05
   34.1375   1.1031879E+06   1.1024859E+06   1.1031879E+06   9.0541684E+05   9.0510378E+05   9.0541684E+05
   34.1500   1.1031831E+06   1.1025157E+06   1.1031831E+06   9.0541130E+05   9.0513582E+05   9.0541130E+05
   34.1625   1.1031782E+06   1.1025456E+06   1.1031782E+06   9.0540573E+05   9.0516792E+05   9.0540573E+05
   34.1750   1.1031733E+06   1.1025755E+06   1.1031733E+06   9.0540010E+05   9.0520007E+05   9.0540010E+05
   34.1875   1.1031684E+06   1.1026054E+06   1.1031684E+06   9.0539443E+05   9.0523228E+05   9.0539443E+05
   34.2000   1.1031634E+06   1.1026354E+06   1.1031634E+06   9.0538871E+05   9.0526454E+05   9.0538871E+05
   34.2125   1.1031583E+06   1.1026654E+06   1.1031583E+06   9.0538294E+05   9.0529686E+05   9.0538294E+05
   34.2250   1.1031532E+06   1.1026956E+06   1.1031532E+06   9.0537712E+05   9.0532924E+05   9.0537712E+05
   34.2375   1.1031480E+06   1.1027257E+06   1.1031480E+06   9.0537125E+05   9.0536168E+05   9.0537125E+05
   34.2500   1.1031428E+06   1.1027559E+06   1.1031428E+06   9.0536532E+05   9.0539418E+05   9.0536532E+05
   34.2625   1.1031375E+06   1.1027862E+06   1.1031375E+06   9.0535935E+05   9.0542674E+05   9.0535935E+05
   34.2750   1.1031322E+06   1.1028166E+06   1.1031322E+06   9.0535332E+05   9.0545935E+05   9.0535332E+05
   34.2875   1.1031268E+06   1.1028469E+06   1.1031268E+06   9.0534723E+05   9.0549203E+05   9.0534723E+05
   34.3000   1.1031213E+06   1.1028774E+06   1.1031213E+06   9.0534109E+05   9.0552478E+05   9.0534109E+05
   34.3125   1.1031158E+06   1.1029079E+06   1.1031158E+06   9.0533489E+05   9.0555758E+05   9.0533489E+05
   34.3250   1.1031102E+06   1.1029385E+06   1.1031102E+06   9.0532863E+05   9.0559045E+05   9.0532863E+05
   34.3375   1.1031045E+06   1.1029691E+06   1.1031045E+06   9.0532231E+05   9.0562339E+05   9.0532231E+05
   34.3500   1.1030988E+06   1.1029998E+06   1.1030988E+06   9.0531594E+05   9.0565639E+05   9.0531594E+05
   34.3625   1.1030930E+06   1.1030306E+06   1.1030930E+06   9.0530950E+05   9.0568947E+05   9.0530950E+05
   34.3750   1.1030871E+06   1.1030614E+06   1.1030871E+06   9.0530300E+05   9.0572261E+05   9.0530300E+05
   34.3875   1.1030812E+06   1.1030923E+06   1.1030812E+06   9.0529644E+05   9.0575582E+05   9.0529644E+05
   34.4000   1.1030752E+06   1.1031233E+06   1.1030752E+06   9.0528982E+05   9.0578910E+05   9.0528982E+05
   34.4125   1.1030692E+06   1.1031543E+06   1.1030692E+06   9.0528313E+05   9.0582245E+05   9.0528313E+05
   34.4250   1.1030631E+06   1.1031854E+06   1.1030631E+06   9.0527638E+05   9.0585588E+05   9.0527638E+05
   34.4375   1.1030569E+06   1.1032166E+06   1.1030569E+06   9.0526956E+05   9.0588938E+05   9.0526956E+05
   34.4500   1.1030506E+06   1.1032479E+06   1.1030506E+06   9.0526268E+05   9.0592295E+05   9.0526268E+05
   34.4625   1.1030443E+06   1.1032792E+06   1.1030443E+06   9.0525573E+05   9.0595661E+05   9.0525573E+05
   34.4750   1.1030378E+06   1.1033106E+06   1.1030378E+06   9.0524871E+05   9.0599034E+05   9.0524871E+05
   34.4875   1.1030314E+06   1.1033420E+06   1.1030314E+06   9.0524162E+05   9.0602415E+05   9.0524162E+05
   34.5000   1.1030248E+06   1.1033736E+06   1.1030248E+06   9.0523447E+05   9.0605804E+05   9.0523447E+05
   34.5125   1.1030182E+06   1.1034052E+06   1.1030182E+06   9.0522724E+05   9.0609201E+05   9.0522724E+05
   34.5250   1.1030115E+06   1.1034369E+06   1.1030115E+06   9.0521995E+05   9.0612607E+05   9.0521995E+05
   34.5375   1.1030047E+06   1.1034687E+06   1.1030047E+06   9.0521258E+05   9.0616021E+05   9.0521258E+05
   34.5500   1.1029979E+06   1.1035005E+06   1.1029979E+06   9.0520514E+05   9.0619443E+05   9.0520514E+05
   34.5625   1.1029909E+06   1.1035325E+06   1.1029909E+06   9.0519763E+05   9.0622874E+05   9.0519763E+05
   34.5750   1.1029839E+06   1.1035645E+06   1.1029839E+06   9.0519005E+05   9.0626314E+05   9.0519005E+05
   34.5875   1.1029768E+06   1.1035966E+06   1.1029768E+06   9.0518239E+05   9.0629763E+05   9.0518239E+05
   34.6000   1.1029697E+06   1.1036288E+06   1.1029697E+06   9.0517466E+05   9.0633220E+05   9.0517466E+05
   34.6125   1.1029625E+06   1.1036611E+06   1.1029625E+06   9.0516686E+05   9.0636687E+05   9.0516686E+05
   34.6250   1.1029551E+06   1.1036935E+06   1.1029551E+06   9.0515898E+05   9.0640163E+05   9.0515898E+05
   34.6375   1.1029477E+06   1.1037259E+06   1.1029477E+06   9.0515102E+05   9.0643648E+05   9.0515102E+05
   34.6500   1.1029403E+06   1.1037585E+06   1.1029403E+06   9.0514299E+05   9.0647143E+05   9.0514299E+05
   34.6625   1.1029327E+06   1.1037911E+06   1.1029327E+06   9.0513489E+05   9.0650647E+05   9.0513489E+05
   34.6750   1.1029251E+06   1.1038238E+06   1.1029251E+06   9.0512671E+05   9.0654161E+05   9.0512671E+05
   34.6875   1.1029174E+06   1.1038566E+06   1.1029174E+06   9.0511846E+05   9.0657685E+05   9.0511846E+05
   34.7000   1.1029096E+06   1.1038896E+06   1.1029096E+06   9.0511012E+05   9.0661219E+05   9.0511012E+05
   34.7125   1.1029017E+06   1.1039226E+06   1.1029017E+06   9.0510171E+05   9.0664762E+05   9.0510171E+05
   34.7250   1.1028938E+06   1.1039557E+06   1.1028938E+06   9.0509323E+05   9.0668316E+05   9.0509323E+05
   34.7375   1.1028858E+06   1.1039889E+06   1.1028858E+06   9.0508467E+05   9.0671880E+05   9.0508467E+05
   34.7500   1.1028777E+06   1.1040222E+06   1.1028777E+06   9.0507603E+05   9.0675455E+05   9.0507603E+05
   34.7625   1.1028695E+06   1.1040556E+06   1.1028695E+06   9.0506731E+05   9.0679040E+05   9.0506731E+05
   34.7750   1.1028612E+06   1.1040891E+06   1.1028612E+06   9.0505852E+05   9.0682635E+05   9.0505852E+05
   34.7875   1.1028529E+06   1.1041227E+06   1.1028529E+06   9.0504965E+05   9.0686241E+05   9.0504965E+05
   34.8000   1.1028445E+06   1.1041564E+06   1.1028445E+06   9.0504070E+05   9.0689858E+05   9.0504070E+05
   34.8125   1.1028359E+06   1.1041902E+06   1.1028359E+06   9.0503167E+05   9.0693485E+05   9.0503167E+05
   34.8250   1.1028274E+06   1.1042241E+06   1.1028274E+06   9.0502257E+05   9.0697124E+05   9.0502257E+05
   34.8375   1.1028187E+06   1.1042582E+06   1.1028187E+06   9.0501339E+05   9.0700773E+05   9.0501339E+05
   34.8500   1.1028100E+06   1.1042923E+06   1.1028100E+06   9.0500414E+05   9.0704434E+05   9.0500414E+05
   34.8625   1.1028011E+06   1.1043265E+06   1.1028011E+06   9.0499480E+05   9.0708106E+05   9.0499480E+05
   34.8750   1.1027922E+06   1.1043609E+06   1.1027922E+06   9.0498539E+05   9.0711789E+05   9.0498539E+05
   34.8875   1.1027833E+06   1.1043953E+06   1.1027833E+06   9.0497591E+05   9.0715483E+05   9.0497591E+05
   34.9000   1.1027742E+06   1.1044299E+06   1.1027742E+06   9.0496635E+05   9.0719189E+05   9.0496635E+05
   34.9125   1.1027651E+06   1.1044646E+06   1.1027651E+06   9.0495671E+05   9.0722906E+05   9.0495671E+05
   34.9250   1.1027558E+06   1.1044993E+06   1.1027558E+06   9.0494700E+05   9.0726635E+05   9.0494700E+05
   34.9375   1.1027466E+06   1.1045342E+06   1.1027466E+06   9.0493721E+05   9.0730376E+05   9.0493721E+05
   34.9500   1.1027372E+06   1.1045692E+06   1.1027372E+06   9.0492735E+05   9.0734128E+05   9.0492735E+05
   34.9625   1.1027277E+06   1.1046044E+06   1.1027277E+06   9.0491741E+05   9.0737892E+05   9.0491741E+05
   34.9750   1.1027182E+06   1.1046396E+06   1.1027182E+06   9.0490740E+05   9.0741668E+05   9.0490740E+05
   34.9875   1.1027086E+06   1.1046749E+06   1.1027086E+06   9.0489732E+05   9.0745456E+05   9.0489732E+05
   35.0000   1.1026990E+06   1.1047104E+06   1.1026990E+06   9.0488716E+05   9.0749256E+05   9.0488716E+05
   35.0125   1.1026892E+06   1.1047460E+06   1.1026892E+06   9.0487693E+05   9.0753067E+05   9.0487693E+05
   35.0250   1.1026794E+06   1.1047817E+06   1.1026794E+06   9.0486663E+05   9.0756891E+05   9.0486663E+05
   35.0375   1.1026695E+06   1.1048175E+06   1.1026695E+06   9.0485626E+05   9.0760727E+05   9.0485626E+05
   35.0500   1.1026595E+06   1.1048534E+06   1.1026595E+06   9.0484581E+05   9.0764575E+05   9.0484581E+05
   35.0625   1.1026495E+06   1.1048895E+06   1.1026495E+06   9.0483530E+05   9.0768435E+05   9.0483530E+05
   35.0750   1.1026394E+06   1.1049256E+06   1.1026394E+06   9.0482472E+05   9.0772308E+05   9.0482472E+05
   35.0875   1.1026292E+06   1.1049619E+06   1.1026292E+06   9.0481406E+05   9.0776192E+05   9.0481406E+05
   35.1000   1.1026190E+06   1.1049983E+06   1.1026190E+06   9.0480335E+05   9.0780089E+05   9.0480335E+05
   35.1125   1.1026086E+06   1.1050348E+06   1.1026086E+06   9.0479256E+05   9.0783998E+05   9.0479256E+05
   35.1250   1.1025983E+06   1.1050714E+06   1.1025983E+06   9.0478171E+05   9.0787920E+05   9.0478171E+05
   35.1375   1.1025878E+06   1.1051082E+06   1.1025878E+06   9.0477079E+05   9.0791853E+05   9.0477079E+05
   35.1500   1.1025773E+06   1.1051451E+06   1.1025773E+06   9.0475980E+05   9.0795799E+05   9.0475980E+05
   35.1625   1.1025667E+06   1.1051821E+06   1.1025667E+06   9.0474876E+05   9.0799758E+05   9.0474876E+05
   35.1750   1.1025560E+06   1.1052192E+06   1.1025560E+06   9.0473765E+05   9.0803728E+05   9.0473765E+05
   35.1875   1.1025453E+06   1.1052564E+06   1.1025453E+06   9.0472647E+05   9.0807711E+05   9.0472647E+05
   35.2000   1.1025345E+06   1.1052937E+06   1.1025345E+06   9.0471524E+05   9.0811707E+05   9.0471524E+05
   35.2125   1.1025237E+06   1.1053312E+06   1.1025237E+06   9.0470394E+05   9.0815714E+05   9.0470394E+05
   35.2250   1.1025128E+06   1.1053688E+06   1.1025128E+06   9.0469259E+05   9.0819734E+05   9.0469259E+05
   35.2375   1.1025018E+06   1.1054065E+06   1.1025018E+06   9.0468117E+05   9.0823766E+05   9.0468117E+05
   35.2500   1.1024908E+06   1.1054443E+06   1.1024908E+06   9.0466970E+05   9.0827810E+05   9.0466970E+05
   35.2625   1.1024797E+06   1.1054823E+06   1.1024797E+06   9.0465818E+05   9.0831867E+05   9.0465818E+05
   35.2750   1.1024686E+06   1.1055203E+06   1.1024686E+06   9.0464659E+05   9.0835935E+05   9.0464659E+05
   35.2875   1.1024574E+06   1.1055585E+06   1.1024574E+06   9.0463496E+05   9.0840016E+05   9.0463496E+05
   35.3000   1.1024461E+06   1.1055968E+06   1.1024461E+06   9.0462327E+05   9.0844109E+05   9.0462327E+05
   35.3125   1.1024348E+06   1.1056352E+06   1.1024348E+06   9.0461152E+05   9.0848214E+05   9.0461152E+05
   35.3250   1.1024235E+06   1.1056737E+06   1.1024235E+06   9.0459973E+05   9.0852331E+05   9.0459973E+05
   35.3375   1.1024121E+06   1.1057124E+06   1.1024121E+06   9.0458789E+05   9.0856460E+05   9.0458789E+05
   35.3500   1.1024006E+06   1.1057511E+06   1.1024006E+06   9.0457599E+05   9.0860601E+05   9.0457599E+05
   35.3625   1.1023891E+06   1.1057900E+06   1.1023891E+06   9.0456405E+05   9.0864754E+05   9.0456405E+05
   35.3750   1.1023775E+06   1.1058290E+06   1.1023775E+06   9.0455206E+05   9.0868918E+05   9.0455206E+05
   35.3875   1.1023659E+06   1.1058681E+06   1.1023659E+06   9.0454003E+05   9.0873094E+05   9.0454003E+05
   35.4000   1.1023543E+06   1.1059073E+06   1.1023543E+06   9.0452795E+05   9.0877282E+05   9.0452795E+05
   35.4125   1.1023426E+06   1.1059466E+06   1.1023426E+06   9.0451583E+05   9.0881481E+05   9.0451583E+05
   35.4250   1.1023308E+06   1.1059861E+06   1.1023308E+06   9.0450367E+05   9.0885692E+05   9.0450367E+05
   35.4375   1.1023191E+06   1.1060256E+06   1.1023191E+06   9.0449146E+05   9.0889914E+05   9.0449146E+05
   35.4500   1.1023072E+06   1.1060653E+06   1.1023072E+06   9.0447922E+05   9.0894147E+05   9.0447922E+05
   35.4625   1.1022954E+06   1.1061051E+06   1.1022954E+06   9.0446694E+05   9.0898392E+05   9.0446694E+05
   35.4750   1.1022835E+06   1.1061449E+06   1.1022835E+06   9.0445462E+05   9.0902648E+05   9.0445462E+05
   35.4875   1.1022715E+06   1.1061849E+06   1.1022715E+06   9.0444227E+05   9.0906914E+05   9.0444227E+05
   35.5000   1.1022595E+06   1.1062250E+06   1.1022595E+06   9.0442988E+05   9.0911192E+05   9.0442988E+05
   35.5125   1.1022475E+06   1.1062652E+06   1.1022475E+06   9.0441745E+05   9.0915480E+05   9.0441745E+05
   35.5250   1.1022355E+06   1.1063055E+06   1.1022355E+06   9.0440500E+05   9.0919779E+05   9.0440500E+05
   35.5375   1.1022234E+06   1.1063459E+06   1.1022234E+06   9.0439251E+05   9.0924088E+05   9.0439251E+05
   35.5500   1.1022113E+06   1.1063865E+06   1.1022113E+06   9.0438000E+05   9.0928408E+05   9.0438000E+05
   35.5625   1.1021991E+06   1.1064271E+06   1.1021991E+06   9.0436745E+05   9.0932738E+05   9.0436745E+05
   35.5750   1.1021869E+06   1.1064678E+06   1.1021869E+06   9.0435488E+05   9.0937079E+05   9.0435488E+05
   35.5875   1.1021747E+06   1.1065086E+06   1.1021747E+06   9.0434229E+05   9.0941429E+05   9.0434229E+05
   35.6000   1.1021625E+06   1.1065495E+06   1.1021625E+06   9.0432967E+05   9.0945789E+05   9.0432967E+05
   35.6125   1.1021503E+06   1.1065905E+06   1.1021503E+06   9.0431702E+05   9.0950159E+05   9.0431702E+05
   35.6250   1.1021380E+06   1.1066316E+06   1.1021380E+06   9.0430436E+05   9.0954538E+05   9.0430436E+05
   35.6375   1.1021257E+06   1.1066728E+06   1.1021257E+06   9.0429167E+05   9.0958927E+05   9.0429167E+05
   35.6500   1.1021133E+06   1.1067141E+06   1.1021133E+06   9.0427896E+05   9.0963325E+05   9.0427896E+05
   35.6625   1.1021010E+06   1.1067555E+06   1.1021010E+06   9.0426624E+05   9.0967732E+05   9.0426624E+05
   35.6750   1.1020886E+06   1.1067969E+06   1.1020886E+06   9.0425350E+05   9.0972149E+05   9.0425350E+05
   35.6875   1.1020762E+06   1.1068385E+06   1.1020762E+06   9.0424074E+05   9.0976574E+05   9.0424074E+05
   35.7000   1.1020638E+06   1.1068801E+06   1.1020638E+06   9.0422797E+05   9.0981007E+05   9.0422797E+05
   35.7125   1.1020514E+06   1.1069219E+06   1.1020514E+06   9.0421519E+05   9.0985449E+05   9.0421519E+05
   35.7250   1.1020390E+06   1.1069637E+06   1.1020390E+06   9.0420239E+05   9.0989899E+05   9.0420239E+05
   35.7375   1.1020265E+06   1.1070055E+06   1.1020265E+06   9.0418958E+05   9.0994358E+05   9.0418958E+05
   35.7500   1.1020141E+06   1.1070475E+06   1.1020141E+06   9.0417677E+05   9.0998824E+05   9.0417677E+05
   35.7625   1.1020016E+06   1.1070896E+06   1.1020016E+06   9.0416394E+05   9.1003298E+05   9.0416394E+05
   35.7750   1.1019891E+06   1.1071317E+06   1.1019891E+06   9.0415111E+05   9.1007779E+05   9.0415111E+05
   35.7875   1.1019766E+06   1.1071739E+06   1.1019766E+06   9.0413828E+05   9.1012268E+05   9.0413828E+05
   35.8000   1.1019641E+06   1.1072161E+06   1.1019641E+06   9.0412543E+05   9.1016764E+05   9.0412543E+05
   35.8125   1.1019516E+06   1.1072585E+06   1.1019516E+06   9.0411259E+05   9.1021266E+05   9.0411259E+05
   35.8250   1.1019391E+06   1.1073009E+06   1.1019391E+06   9.0409974E+05   9.1025776E+05   9.0409974E+05
   35.8375   1.1019266E+06   1.1073433E+06   1.1019266E+06   9.0408689E+05   9.1030292E+05   9.0408689E+05
   35.8500   1.1019141E+06   1.1073859E+06   1.1019141E+06   9.0407405E+05   9.1034814E+05   9.0407405E+05
   35.8625   1.1019016E+06   1.1074285E+06   1.1019016E+06   9.0406120E+05   9.1039342E+05   9.0406120E+05
   35.8750   1.1018891E+06   1.1074711E+06   1.1018891E+06   9.0404835E+05   9.1043877E+05   9.0404835E+05
   35.8875   1.1018766E+06   1.1075138E+06   1.1018766E+06   9.0403551E+05   9.1048416E+05   9.0403551E+05
   35.9000   1.1018640E+06   1.1075566E+06   1.1018640E+06   9.0402268E+05   9.1052962E+05   9.0402268E+05
   35.9125   1.1018515E+06   1.1075994E+06   1.1018515E+06   9.0400985E+05   9.1057512E+05   9.0400985E+05
   35.9250   1.1018390E+06   1.1076423E+06   1.1018390E+06   9.0399702E+05   9.1062067E+05   9.0399702E+05
   35.9375   1.1018265E+06   1.1076852E+06   1.1018265E+06   9.0398421E+05   9.1066627E+05   9.0398421E+05
   35.9500   1.1018140E+06   1.1077282E+06   1.1018140E+06   9.0397140E+05   9.1071192E+05   9.0397140E+05
   35.9625   1.1018015E+06   1.1077712E+06   1.1018015E+06   9.0395860E+05   9.1075761E+05   9.0395860E+05
   35.9750   1.1017890E+06   1.1078142E+06   1.1017890E+06   9.0394581E+05   9.1080334E+05   9.0394581E+05
   35.9875   1.1017765E+06   1.1078573E+06   1.1017765E+06   9.0393304E+05   9.1084910E+05   9.0393304E+05
   36.0000   1.1017640E+06   1.1079005E+06   1.1017640E+06   9.0392027E+05   9.1089490E+05   9.0392027E+05
   36.0125   1.1017516E+06   1.1079436E+06   1.1017516E+06   9.0390753E+05   9.1094074E+05   9.0390753E+05
   36.0250   1.1017391E+06   1.1079868E+06   1.1017391E+06   9.0389479E+05   9.1098660E+05   9.0389479E+05
   36.0375   1.1017267E+06   1.1080301E+06   1.1017267E+06   9.0388207E+05   9.1103249E+05   9.0388207E+05
   36.0500   1.1017142E+06   1.1080733E+06   1.1017142E+06   9.0386937E+05   9.1107841E+05   9.0386937E+05
   36.0625   1.1017018E+06   1.1081166E+06   1.1017018E+06   9.0385668E+05   9.1112435E+05   9.0385668E+05
   36.0750   1.1016894E+06   1.1081599E+06   1.1016894E+06   9.0384402E+05   9.1117031E+05   9.0384402E+05
   36.0875   1.1016770E+06   1.1082033E+06   1.1016770E+06   9.0383137E+05   9.1121629E+05   9.0383137E+05
   36.1000   1.1016647E+06   1.1082466E+06   1.1016647E+06   9.0381874E+05   9.1126228E+05   9.0381874E+05
   36.1125   1.1016523E+06   1.1082900E+06   1.1016523E+06   9.0380613E+05   9.1130828E+05   9.0380613E+05
   36.1250   1.1016400E+06   1.1083334E+06   1.1016400E+06   9.0379354E+05   9.1135430E+05   9.0379354E+05
   36.1375   1.1016276E+06   1.1083768E+06   1.1016276E+06   9.0378098E+05   9.1140032E+05   9.0378098E+05
   36.1500   1.1016153E+06   1.1084202E+06   1.1016153E+06   9.0376843E+05   9.1144634E+05   9.0376843E+05
   36.1625   1.1016030E+06   1.1084636E+06   1.1016030E+06   9.0375591E+05   9.1149237E+05   9.0375591E+05
   36.1750   1.1015908E+06   1.1085070E+06   1.1015908E+06   9.0374342E+05   9.1153840E+05   9.0374342E+05
   36.1875   1.1015785E+06   1.1085504E+06   1.1015785E+06   9.0373095E+05   9.1158442E+05   9.0373095E+05
   36.2000   1.1015663E+06   1.1085938E+06   1.1015663E+06   9.0371850E+05   9.1163044E+05   9.0371850E+05
   36.2125   1.1015541E+06   1.1086372E+06   1.1015541E+06   9.0370608E+05   9.1167644E+05   9.0370608E+05
   36.2250   1.1015419E+06   1.1086806E+06   1.1015419E+06   9.0369369E+05   9.1172244E+05   9.0369369E+05
   36.2375   1.1015298E+06   1.1087240E+06   1.1015298E+06   9.0368132E+05   9.1176842E+05   9.0368132E+05
   36.2500   1.1015176E+06   1.1087674E+06   1.1015176E+06   9.0366898E+05   9.1181439E+05   9.0366898E+05
   36.2625   1.1015055E+06   1.1088107E+06   1.1015055E+06   9.0365667E+05   9.1186033E+05   9.0365667E+05
   36.2750   1.1014934E+06   1.1088541E+06   1.1014934E+06   9.0364439E+05   9.1190625E+05   9.0364439E+05
   36.2875   1.1014814E+06   1.1088974E+06   1.1014814E+06   9.0363213E+05   9.1195214E+05   9.0363213E+05
   36.3000   1.1014693E+06   1.1089407E+06   1.1014693E+06   9.0361991E+05   9.1199801E+05   9.0361991E+05
   36.3125   1.1014573E+06   1.1089840E+06   1.1014573E+06   9.0360771E+05   9.1204385E+05   9.0360771E+05
   36.3250   1.1014453E+06   1.1090272E+06   1.1014453E+06   9.0359554E+05   9.1208965E+05   9.0359554E+05
   36.3375   1.1014333E+06   1.1090704E+06   1.1014333E+06   9.0358341E+05   9.1213541E+05   9.0358341E+05
   36.3500   1.1014214E+06   1.1091136E+06   1.1014214E+06   9.0357130E+05   9.1218114E+05   9.0357130E+05
